Job Title,Job Info,Position,Employer,City,Province,Skill,Seniority,Work Type,Industry Type,Min_Salary,Max_Salary,Avg_Salary,Skill_List,Education_Level
Senior Business Analysts,"Senior Analyst, Performance and Analytics",Analyst,Ontario Health,Toronto,ON,"Power BI, Power Platform, Sql, Excel, Sas, Ssrs, Python, R",Senior,In-Person,Healthcare,66000.0,84500.0,75250.0,"['power bi', 'power platform', 'sql', 'excel', 'sas', 'ssrs', 'python', 'r']",Bachelor's
Senior Data Analysts,Data Scientist/Business Analyst,Data Scientist,247 Labs Inc,Toronto,ON,"Aws, Azure, Html, Machine Learning, Sql, Github, Css, Gitlab, Python, Vue, R, Javascript",ANY,In-Person,Others,69000.0,86000.0,77500.0,"['aws', 'azure', 'html', 'machine learning', 'sql', 'github', 'css', 'gitlab', 'python', 'vue', 'r', 'javascript']",Bachelor's
Senior Data Analysts,data warehouse analyst,Analyst,I Tech Computer INC,Markham,ON,"Sql, Database",ANY,In-Person,Technology,93600.0,93600.0,93600.0,"['sql', 'database']",Bachelor's
Senior Data Analysts,Data Analyst / Modeler Advisory,Data Analyst,Scotiabank,Toronto,ON,"Database, Hadoop, Sql",ANY,In-Person,Finance,69000.0,86000.0,77500.0,"['database', 'hadoop', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,Supply Chain BI Solutions Analyst,Analyst,Pet Valu,Greater Toronto Area,ON,"Tableau, Sql, Excel, Power Bi, Python, R, Vba",ANY,In-Person,Others,68500.0,87000.0,77750.0,"['tableau', 'sql', 'excel', 'power bi', 'python', 'r', 'vba']",Bachelor's
Senior Business Intelligence Analysts,People Technology Analyst,Analyst,Tucows,Remote in Toronto,ON,Undef,ANY,Remote,Others,66500.0,78200.0,72350.0,['undef'],Bachelor's
Senior Data Analysts,Media Insights- Reporting Analyst,Analyst,Walmart Canada,Mississauga,ON,Undef,ANY,In-Person,Others,69000.0,86000.0,77500.0,['undef'],Bachelor's
Senior Business Analysts,Senior Business Analyst,Business Analyst,Newfoundland and Labrador Centre for Health...,Remote,Undef,Php,Senior,Remote,Healthcare,72639.0,94431.0,83535.0,['php'],Bachelor's
Senior Business Intelligence Analysts,Business and Contract Analyst,Analyst,Vancouver Coastal Health,Vancouver,BC,"Tableau, Power BI, Sql, Excel, Python, R, Knime",ANY,In-Person,Healthcare,79310.40000000001,114025.6,96668.0,"['tableau', 'power bi', 'sql', 'excel', 'python', 'r', 'knime']",Bachelor's
Senior Supply Chain Data Analysts,"Analyst - Performance, Wind energy",Analyst,Innergex,Longueuil,QC,"Tableau, Machine Learning, Sql, Matlab, Python",ANY,In-Person,Others,68500.0,87000.0,77750.0,"['tableau', 'machine learning', 'sql', 'matlab', 'python']",Bachelor's
Senior Supply Chain Data Analysts,HRIS Analyst & Report Specialist - Master's Level Internship,Data Specialist,Vosyn,Remote,Undef,"Tableau, Sql, Excel, Power Bi, Python, R, Database",Senior,Remote,Others,66560.0,72800.0,69680.0,"['tableau', 'sql', 'excel', 'power bi', 'python', 'r', 'database']",Bachelor's
Financial and Operational Analysts,Reporting Analyst,Analyst,G2S2 Capital Inc,Halifax,NS,Excel,ANY,In-Person,Technology,50000.0,76458.0,63229.0,['excel'],Bachelor's
Systems and Data Analysts,data analyst - informatics and systems,System Analyst,Ray Legacy Consulting Services Inc.,Burnaby,BC,"Sql, Database, Mysql",ANY,In-Person,Consulting,76960.0,76960.0,76960.0,"['sql', 'database', 'mysql']",Bachelor's
Systems and Data Analysts,Senior Data Visualization Architect,Data Architect,Tekshapers Inc,Vancouver,BC,"Machine Learning, Sql, Big Data, Plotly, Database, Machine Learning, R, Cassandra, Big Data, Matplotlib, Snowflake, D3.Js, Hadoop, Google Bigquery, Python, Javascript, D3.Js, Seaborn",Senior,In-Person,Others,137280.0,140000.0,138640.0,"['machine learning', 'sql', 'big data', 'plotly', 'database', 'machine learning', 'r', 'cassandra', 'big data', 'matplotlib', 'snowflake', 'd3.js', 'hadoop', 'google bigquery', 'python', 'javascript', 'd3.js', 'seaborn']",Bachelor's
Senior Business Analysts,Senior Analyst,Analyst,Klick Health,Toronto,ON,"Big Data, Sql, Database",Senior,In-Person,Healthcare,66000.0,84500.0,75250.0,"['big data', 'sql', 'database']",Bachelor's
Senior Data Analysts,Media Insights- Reporting Analyst,Analyst,Walmart Canada,Mississauga,ON,Undef,ANY,In-Person,Others,69000.0,86000.0,77500.0,['undef'],Bachelor's
Senior Business Intelligence Analysts,Central Planning Analyst,Analyst,T&T Supermarket,Markham,ON,"Excel, Sql, Database",ANY,In-Person,Others,68000.0,88300.0,78150.0,"['excel', 'sql', 'database']",Bachelor's
Senior Business Intelligence Analysts,IT Business Intelligence Analyst,BI Analyst,Top Aces,Dorval,QC,"Power Bi, Ssrs, Azure, Sql",ANY,In-Person,Others,68000.0,88300.0,78150.0,"['power bi', 'ssrs', 'azure', 'sql']",Bachelor's
Senior Business Analysts,Senior Operations Analyst,Analyst,Manitoba Public Insurance,Winnipeg,MB,"Spss, Tableau, Power BI, Sql, Python, R",Senior,In-Person,Technology,66000.0,84500.0,75250.0,"['spss', 'tableau', 'power bi', 'sql', 'python', 'r']",Bachelor's
Business and Technical Analysts,"Analyst, Ancillary Optimization",Analyst,Porter Airlines Inc.,Toronto,ON,"Tableau, Vba, Excel, Sql",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['tableau', 'vba', 'excel', 'sql']",Bachelor's
Business Systems Analysts,Measurement Services Business Analyst,Business Analyst,FortisBC,Penticton,BC,"C#, Sas",ANY,In-Person,Others,83470.40000000001,83470.40000000001,83470.40000000001,"['c#', 'sas']",Bachelor's
Senior Business Analysts,Senior Business Analyst - Healthcare,Business Analyst,Mariner Innovations,Remote,Undef,Gap,Senior,Remote,Others,66000.0,84500.0,75250.0,['gap'],Bachelor's
Financial and Operational Analysts,Pricing Analyst,Analyst,AutoTrader.ca,Greater Toronto Area,ON,.Net,ANY,In-Person,Others,50000.0,76458.0,63229.0,['.net'],Bachelor's
Financial and Operational Analysts,Transformation Analyst,Analyst,"Trimac Transportation, Ltd (ND)",Edmonton,AB,"Excel, Tableau, Sql, Asana",ANY,In-Person,Transportation,50000.0,76458.0,63229.0,"['excel', 'tableau', 'sql', 'asana']",Bachelor's
Business and Technical Analysts,Data Analyst / Analyste de donnÃƒÂ©es,Data Analyst,FlightHub,MontrÃƒÂ©al,QC,"Excel, Sql",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['excel', 'sql']",Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,Parallels,Toronto,ON,"Tableau, Power BI, Snowflake, Looker, Postgresql",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['tableau', 'power bi', 'snowflake', 'looker', 'postgresql']",Bachelor's
Senior Business Analysts,Senior Business Analyst - Healthcare,Business Analyst,Mariner Innovations,Remote,Undef,Gap,Senior,Remote,Others,66000.0,84500.0,75250.0,['gap'],Bachelor's
Financial and Operational Analysts,Pricing Analyst,Analyst,AutoTrader.ca,Greater Toronto Area,ON,.Net,ANY,In-Person,Others,50000.0,76458.0,63229.0,['.net'],Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,Parallels,Toronto,ON,"Tableau, Power BI, Snowflake, Looker, Postgresql",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['tableau', 'power bi', 'snowflake', 'looker', 'postgresql']",Bachelor's
Financial and Operational Analysts,Transformation Analyst,Analyst,"Trimac Transportation, Ltd (ND)",Edmonton,AB,"Excel, Tableau, Sql, Asana",ANY,In-Person,Transportation,50000.0,76458.0,63229.0,"['excel', 'tableau', 'sql', 'asana']",Bachelor's
Business and Technical Analysts,Data Analyst / Analyste de donnÃƒÂ©es,Data Analyst,FlightHub,MontrÃƒÂ©al,QC,"Excel, Sql",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['excel', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,"Analyste dÃ¢â‚¬â„¢ÃƒÂ©tudes / Study Analyst, Real World Solutions",Analyst,IQVIA,Kirkland,QC,Excel,ANY,In-Person,Others,68500.0,87000.0,77750.0,['excel'],Bachelor's
Business and Marketing Analysts,Project Analyst,Analyst,AFL Telecommunications LLC,Surrey,BC,"Excel, Smartsheet",ANY,In-Person,Telecommunications,30240.56,57200.0,43720.28,"['excel', 'smartsheet']",Bachelor's
Systems and Data Analysts,Senior Data Visualization Architect,Data Architect,Tekshapers Software Solutions Pvt Ltd,Vancouver,BC,"Sql, Big Data, Database, Machine Learning, Cassandra, Big Data, Snowflake, D3.Js, Hadoop, Google Bigquery, Python, Javascript, R",Senior,In-Person,Technology,80000.0,120000.0,100000.0,"['sql', 'big data', 'database', 'machine learning', 'cassandra', 'big data', 'snowflake', 'd3.js', 'hadoop', 'google bigquery', 'python', 'javascript', 'r']",Bachelor's
Systems and Data Analysts,Technology Analyst - SQL Data Engineer,Data Engineer,Infosys,MontrÃƒÂ©al,QC,"Sql, Snowflake, Azure, R, Talend",ANY,In-Person,Others,76000.0,89440.0,82720.0,"['sql', 'snowflake', 'azure', 'r', 'talend']",Bachelor's
Senior Supply Chain Data Analysts,Pricing and Product Analyst,Analyst,Monark,White Rock,BC,"Power BI, Tableau, Excel, Python, R",ANY,In-Person,Others,55000.0,75000.0,65000.0,"['power bi', 'tableau', 'excel', 'python', 'r']",Bachelor's
Financial and Operational Analysts,Cost Analyst,Analyst,MultiTech,Toronto,ON,Excel,ANY,In-Person,Technology,50000.0,76458.0,63229.0,['excel'],Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,COREL CORPORATION USA,Toronto,ON,"Tableau, Power BI, Snowflake, Looker, Postgresql",ANY,In-Person,Others,100000.0,110000.0,105000.0,"['tableau', 'power bi', 'snowflake', 'looker', 'postgresql']",Bachelor's
Systems and Data Analysts,Data and BI Expert,Other,GFT Technologies SE,MontrÃƒÂ©al,QC,"Vue, C",Senior,In-Person,Technology,76000.0,89440.0,82720.0,"['vue', 'c']",Bachelor's
Business Systems Analysts,"Analyst, Business Systems",System Analyst,Fraser Health,Surrey,BC,Undef,ANY,In-Person,Healthcare,72113.6,103646.4,87880.0,['undef'],Bachelor's
Senior Supply Chain Data Analysts,Toronto or Montreal - Global Trade - Customs Analyst,Analyst,EY,Toronto,ON,Undef,ANY,In-Person,Others,68500.0,87000.0,77750.0,['undef'],Bachelor's
Systems and Data Analysts,Research Data Coordinator and Analyst,Coordinator,University of Alberta,Edmonton,AB,"Stata, R",ANY,In-Person,Technology,59822.0,82266.0,71044.0,"['stata', 'r']",Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,COREL CORPORATION USA,Waterloo,ON,"Tableau, Power BI, Snowflake, Looker, Postgresql",ANY,In-Person,Others,100000.0,110000.0,105000.0,"['tableau', 'power bi', 'snowflake', 'looker', 'postgresql']",Bachelor's
Business and Marketing Analysts,Private Markets Investment Analyst,Analyst,G2S2 Capital Inc,Halifax,NS,Excel,ANY,In-Person,Technology,65000.0,87000.0,76000.0,['excel'],Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,COREL CORPORATION USA,Ottawa,ON,"Tableau, Power BI, Snowflake, Looker, Postgresql",ANY,In-Person,Others,100000.0,110000.0,105000.0,"['tableau', 'power bi', 'snowflake', 'looker', 'postgresql']",Bachelor's
Senior Business Analysts,Senior Business Analyst,Business Analyst,Prophecy Technologies Corp,London,ON,Excel,Senior,In-Person,Technology,62400.0,104000.0,83200.0,['excel'],Bachelor's
Business and Marketing Analysts,market research analyst,Analyst,IQ4I Canada Inc,Ancaster,ON,Undef,ANY,In-Person,Others,89440.0,91520.0,90480.0,['undef'],Bachelor's
Systems and Data Analysts,data analyst - informatics and systems,System Analyst,Colours of Punjabi Event Organization Inc.,Surrey,BC,"Database, Database, Html, Sql, Mysql",ANY,In-Person,Others,79040.0,79040.0,79040.0,"['database', 'database', 'html', 'sql', 'mysql']",Bachelor's
Business and Technical Analysts,BI Engineer - Black Panther,Data Engineer,Electronic Arts,Vancouver,BC,"Html, Aws, Sql, Git, Azure, Python, Looker, Database",ANY,In-Person,Others,89300.0,123000.0,106150.0,"['html', 'aws', 'sql', 'git', 'azure', 'python', 'looker', 'database']",Bachelor's
Senior Data Analysts,Senior Data Analyst,Data Analyst,Clutch Technologies Inc.,Etobicoke,ON,"Tableau, Sql",Senior,In-Person,Technology,69000.0,86000.0,77500.0,"['tableau', 'sql']",Bachelor's
Senior Business Analysts,Senior Business Analyst,Business Analyst,Capgemini,MontrÃƒÂ©al,QC,Excel,Senior,In-Person,Others,72113.6,112694.4,92404.0,['excel'],Bachelor's
Business Systems Analysts,Business Systems Analyst,System Analyst,AtkinsRÃƒÂ©alis,Richmond,BC,"Power Bi, Html, Power Platform, Excel, Css, Javascript, Database",ANY,In-Person,Others,68960.0,94820.0,81890.0,"['power bi', 'html', 'power platform', 'excel', 'css', 'javascript', 'database']",Bachelor's
Business and Technical Analysts,CMMS Analyst (Hybrid),Analyst,Lululemon,Delta,BC,Excel,ANY,Hybrid,Others,66000.0,86600.0,76300.0,['excel'],Bachelor's
Senior Business Analysts,Senior Marketing Analyst,Analyst,Absorb Software,Remote,Undef,"Html, Tableau, Power BI, Css, Bigquery, Javascript, Fivetran",Senior,Remote,Technology,66000.0,84500.0,75250.0,"['html', 'tableau', 'power bi', 'css', 'bigquery', 'javascript', 'fivetran']",Bachelor's
Senior Supply Chain Data Analysts,Demand and Insights Analyst,Analyst,Purdys Chocolatier,Vancouver,BC,"Power Bi, Gap, Excel",ANY,In-Person,Others,70000.0,85000.0,77500.0,"['power bi', 'gap', 'excel']",Bachelor's
Business Systems Analysts,systems analyst,System Analyst,Helios Retail Consulting Limited,Oakville,ON,"C#, Database, Html, Sql, Git, Perl, Java, Groovy, Tcl, Python, Lua",ANY,In-Person,Technology,89440.0,93600.0,91520.0,"['c#', 'database', 'html', 'sql', 'git', 'perl', 'java', 'groovy', 'tcl', 'python', 'lua']",Bachelor's
Senior Supply Chain Data Analysts,Demand and Insights Analyst,Analyst,Purdys Chocolatier,Vancouver,BC,"Power Bi, Gap, Excel",ANY,In-Person,Others,70000.0,85000.0,77500.0,"['power bi', 'gap', 'excel']",Bachelor's
Business and Technical Analysts,CMMS Analyst (Hybrid),Analyst,Lululemon,Mississauga,ON,Excel,ANY,Hybrid,Others,66000.0,86600.0,76300.0,['excel'],Bachelor's
Business and Technical Analysts,QA Analyst,Analyst,VERB Interactive,Remote in Halifax,NS,"Html, Javascript, Css",ANY,Remote,Others,64123.59,86600.0,75361.795,"['html', 'javascript', 'css']",Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,COREL CORPORATION USA,Winnipeg,MB,"Tableau, Power BI, Snowflake, Looker, Postgresql",ANY,In-Person,Others,100000.0,110000.0,105000.0,"['tableau', 'power bi', 'snowflake', 'looker', 'postgresql']",Bachelor's
Senior Business Intelligence Analysts,Sales Support Analyst,Analyst,Piller's Fine Foods,Waterloo,ON,"Power Bi, Excel, Factor",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['power bi', 'excel', 'factor']",Bachelor's
Business and Technical Analysts,"Analyst, FP&A",Analyst,CCM Hockey,MontrÃƒÂ©al,QC,"Tableau, Looker",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['tableau', 'looker']",Bachelor's
Business Systems Analysts,IT (information technology) business analyst,Business Analyst,QualPro Systems Inc.,North York,ON,Undef,ANY,In-Person,Others,90064.0,90064.0,90064.0,['undef'],Bachelor's
Senior Supply Chain Data Analysts,"Supply Chain Master Data Analyst (Hybrid: Calgary, AB) - Hybrid",Data Analyst,Enbridge Contingent Talent Community,Calgary,AB,"Oracle Cloud, Excel, Power Bi",ANY,Hybrid,Technology,68500.0,87000.0,77750.0,"['oracle cloud', 'excel', 'power bi']",Bachelor's
Database Analysts,database analyst,Analyst,COHASH IT SERVICES INC.,Burnaby,BC,"Sql, Shell, Git, Perl, Oracle Database, Javascript, Database",ANY,In-Person,Technology,111280.0,111280.0,111280.0,"['sql', 'shell', 'git', 'perl', 'oracle database', 'javascript', 'database']",Bachelor's
Business and Technical Analysts,KÃƒÂ¶rber Business Analyst/KÃƒÂ¶rber Analyste ÃƒÂ©conomique,Business Analyst,Exertis | JAM,Baie-d'urfe,QC,"Gap, Vue, R",ANY,In-Person,Others,64123.59,86600.0,75361.795,"['gap', 'vue', 'r']",Bachelor's
Business Systems Analysts,Business Analyst - Hybrid,Business Analyst,CarltonOne,Markham,ON,Snowflake,ANY,Hybrid,Automotive,70000.0,80000.0,75000.0,['snowflake'],Bachelor's
Senior Business Analysts,Senior Pricing Analyst,Analyst,The Dufresne Group (TDG),Winnipeg,MB,"Tableau, Sql, Excel, Python, R",Senior,In-Person,Others,66000.0,84500.0,75250.0,"['tableau', 'sql', 'excel', 'python', 'r']",Bachelor's
Business and Technical Analysts,Tech Lead / Developpeur BI,Lead,CGI,MontrÃƒÂ©al,QC,Undef,Senior,In-Person,Others,64123.59,86600.0,75361.795,['undef'],Bachelor's
Business and Technical Analysts,DÃƒÂ©veloppeur-analyste Power BI,Analyst,airmedic,Saint-Hubert,QC,"Power Bi, Sql, Azure, Power BI, Ssis, Sqlserver, .Net",ANY,In-Person,Healthcare,64123.59,86600.0,75361.795,"['power bi', 'sql', 'azure', 'power bi', 'ssis', 'sqlserver', '.net']",Bachelor's
Senior Business Analysts,Senior Reporting Business Analyst,Business Analyst,Intact,MontrÃƒÂ©al,QC,Undef,Senior,In-Person,Others,66000.0,84500.0,75250.0,['undef'],Bachelor's
Business and Technical Analysts,Tech Lead / Developpeur BI,Lead,CGI,MontrÃƒÂ©al,QC,Undef,Senior,In-Person,Others,64123.59,86600.0,75361.795,['undef'],Bachelor's
Business and Technical Analysts,DÃƒÂ©veloppeur-analyste Power BI,Analyst,airmedic,Saint-Hubert,QC,"Power Bi, Sql, Azure, Power BI, Ssis, Sqlserver, .Net",ANY,In-Person,Healthcare,64123.59,86600.0,75361.795,"['power bi', 'sql', 'azure', 'power bi', 'ssis', 'sqlserver', '.net']",Bachelor's
Senior Business Analysts,Business Analyst (Intermediate),Business Analyst,CGI,MontrÃƒÂ©al,QC,Undef,Mid,In-Person,Others,66000.0,84500.0,75250.0,['undef'],Bachelor's
Senior Business Analysts,Senior Business Analyst - Healthcare,Business Analyst,Mariner Innovations,Remote,Undef,Gap,Senior,Remote,Others,66000.0,84500.0,75250.0,['gap'],Bachelor's
Senior Business Analysts,Bilingual Senior Business Analyst,Business Analyst,GFT Technologies SE,MontrÃƒÂ©al,QC,"Gap, Jira, Confluence",Senior,In-Person,Technology,66000.0,84500.0,75250.0,"['gap', 'jira', 'confluence']",Bachelor's
Business and Technical Analysts,BI Engineer,Data Engineer,COREL CORPORATION USA,Vancouver,BC,"Tableau, Power BI, Snowflake, Looker, Postgresql",ANY,In-Person,Others,100000.0,110000.0,105000.0,"['tableau', 'power bi', 'snowflake', 'looker', 'postgresql']",Bachelor's
Senior Business Intelligence Analysts,"Senior Operations Analyst, Capacity Planning",Analyst,Vancouver Airport Authority,Vancouver,BC,"Power Bi, Tableau, Excel",Senior,In-Person,Technology,80932.0,105773.0,93352.5,"['power bi', 'tableau', 'excel']",Bachelor's
Business Systems Analysts,Senior Business Systems Analyst,System Analyst,Royal Bank of Canada,Calgary,AB,"Tableau, Sql, Confluence, Hadoop, Jira, Database",Senior,In-Person,Finance,30240.56,57200.0,43720.28,"['tableau', 'sql', 'confluence', 'hadoop', 'jira', 'database']",Bachelor's
Business Systems Analysts,Lead Business Systems Analyst,Lead,SS&C,Mississauga,ON,"C#, Sql, Excel, Jira, Database",Senior,In-Person,Others,85816.8,91520.0,88668.4,"['c#', 'sql', 'excel', 'jira', 'database']",Bachelor's
Financial and Operational Analysts,Compensation Analyst,Analyst,Douglas College,New Westminster,BC,Undef,ANY,In-Person,Education,68994.0,68994.0,68994.0,['undef'],Bachelor's
Business Systems Analysts,business analyst - computer systems,System Analyst,EKZERO CORPORATION,Woodbridge,ON,"Sql, Confluence, Github, Java, Jira",ANY,In-Person,Others,90480.0,90480.0,90480.0,"['sql', 'confluence', 'github', 'java', 'jira']",Bachelor's
Business Systems Analysts,Business Systems Analyst Senior (MICROSOFT DYNAMICS) - REMOTE,System Analyst,Gallagher,Remote in Toronto,ON,"C#, Fabric",Senior,Remote,Others,85816.8,91520.0,88668.4,"['c#', 'fabric']",Bachelor's
